ICMMID,Confidence_Factor,Mine_Name,Group Names,Latitude,Longitude,Asset_Type,Country,Primary_Commodity,Secondary_Commodity,Other_Commodities
ICMM09158,Moderate,Minda Surface Mine,Minda Surface Mine;Balongtu Surface Mine;Inner Mongolia Xinyuan Coal Mine,39.84323,110.1362313,Mine,China,thermal coal,,
ICMM09159,High,Muduchaideng Coal Mine,Muduchaideng Coal Mine;Muduchaideng,38.8383615,109.4678425,Mine,China,thermal coal,,
ICMM09160,High,Nalin River No.2 Coal Mine,Nalin River No.2 Coal Mine;Nalin River No. 2,38.0610115,108.974379,Mine,China,thermal coal,,
ICMM09161,High,Nalinmiao No.2 Well Coal Mine,Nalinmiao No.2 Well Coal Mine;Kaida Coal Mine;Hongya Caol Mine;Naolinmiao Coal Mine No.1 Well;Yuanxing Coal Mine;Huatugou Coal Mine;Inner Mongolia Ordos Nalinmiao Coal Mine;Inner Mongolia Jungar Banner Guangyu Coal Mine;Kaida;Nalinmiao No 1,39.3663834,110.6052512,Mine,China,thermal coal,,
ICMM09162,Moderate,Nayuan Surface Coal Mine,,39.801343,110.305378,Mine,China,thermal coal,,
ICMM09163,Moderate,Niaoshan Coal Mine,,47.311077,130.358064,Mine,China,metallurgical coal,,
ICMM09164,Moderate,Ningtiaota Coal Mine,Ningtiaota Coal Mine;Haiwan Coal Mine;Langwoqu Coal Mine;Shenmu Xinyao Coal Mine;Ciyaota Coal Mine;Shaanxi Shenfu Haiwan Coal Mine No.3 Well;Shaanxi Shenmu Dongliang Coal Mine;Shaanxi Shenmu Hepan Coal Mine;Shaanxi Shenmu Yinwan Coal Mine;Shaanxi Guoshuta Coal Mine;Shaanxi Shenmu Chuangwei Coal Mine;Shaanxi Shenmu Julong Coal Mine;Shaanxi Shenmu Shenguang Coal Mine;Shaanxi Shenmu Hexi Lianban Coal Mine;Shaanxi Shenmu Shenyuan Coal Mine;Simengou Coal Mine,39.04609326,110.3015916,Mine,China,metallurgical coal,thermal coal,
ICMM09165,Moderate,Ningxia Hongliu Coal Mine,,37.883204,106.7576,Mine,China,thermal coal,,
ICMM09166,Moderate,Ningxia Yong'an Coal Mine,,37.423516,106.595505,Mine,China,metallurgical coal,,
ICMM09167,Moderate,Nongnaimiao Luxin Coal Mine,Nongnaimiao Luxin Coal Mine;Inner Mongolia Xilingol League Chagan Tolgoi Coal Mine,45.654856,119.131297,Mine,China,thermal coal,,
ICMM09168,Moderate,Pangpangta Coal Mine,,37.998811,111.13841,Mine,China,metallurgical coal,,
ICMM09169,High,Pingshuo East Coal Mine,Pingshuo East Coal Mine;Pingshuo East,39.5506495,112.4423385,Mine,China,thermal coal,,
ICMM09170,High,Qianjiaying Coal Mine,Qianjiaying Coal Mine;Qianjiaying,39.5993735,118.364189,Mine,China,metallurgical coal,,
ICMM09171,High,Qingchunta Coal Mine,Qingchunta Coal Mine;Hongshuliang,39.476929,111.3127,Mine,China,thermal coal,,
ICMM09172,Moderate,Qingshuiying Coal Mine,,38.125694,106.728935,Mine,China,thermal coal,,
ICMM09173,Moderate,Qipanjing Anli Coal Mine,Qipanjing Anli Coal Mine;Inner Mongolia Otog Banner Xinsheng Coal Mine;Inner Mongolia Huawu Coal Mine,39.42171467,107.0592703,Mine,China,metallurgical coal,thermal coal,
ICMM09174,Moderate,Qiyuan Coal Mine,,37.887028,113.24403,Mine,China,thermal coal,,
ICMM09175,Moderate,Runtian Coal Mine,,43.078611,88.092778,Mine,China,thermal coal,,
ICMM09176,Moderate,Sanjiao No.1 Coal Mine,,37.786314,111.066045,Mine,China,metallurgical coal,,
ICMM09177,High,Shaanxi Caojiatan Coal Mine,Shaanxi Caojiatan Coal Mine;Yushuwan Coal Mine;Yushuwan,38.55643933,109.8971873,Mine,China,thermal coal,,
ICMM09178,Moderate,Shajihai No.1 Coal Mine,"Shajihai No.1 Coal Mine;Xukuang Group Xinjiang Sai'er Energy Co., Ltd. No.6 Coal Mine;Xinjiang Gashunwusan Coal Mine",46.55272433,86.204831,Mine,China,thermal coal,,
ICMM09179,Moderate,Shaliang Coal Mine,Shaliang Coal Mine;Shaanxi Wantaiming Coal Mine,39.246175,110.671725,Mine,China,thermal coal,,
ICMM09180,Moderate,Shanghaimiao Changcheng No.1 Coal Mine,Shanghaimiao Changcheng No.1 Coal Mine;Maliantai Coal Mine;Inner Mongolia Otog Front Banner Changcheng Coal Mine,38.26870667,106.5530607,Mine,China,metallurgical coal,thermal coal,
ICMM09181,High,Shanghe Coal Mine,Shanghe Coal Mine;Yicheng Baozi Coal Mine;Shanxi Qingwa Coal Mine;Shanxi Qinhe Group Jiuxin Coal Mine;Yicheng Baozi Coal Mine,35.5753872,111.9445716,Mine,China,thermal coal,,
ICMM09182,High,Shangyuquan Coal Mine,Shangyuquan Coal Mine;Shangyuquan,39.2581805,111.2223,Mine,China,thermal coal,,
ICMM09183,Moderate,Shanxi Dongda Coal Mine,,35.726066,112.424415,Mine,China,metallurgical coal,thermal coal,
ICMM09184,High,Shanxi Jinyuan Coal Mine,Shanxi Jinyuan Coal Mine;Jinyuan,37.6771725,110.8499255,Mine,China,metallurgical coal,,
ICMM09185,High,Shanxi Lu'an Gucheng Coal Mine,Shanxi Lu'an Gucheng Coal Mine;Shanxi Lu'an,36.25634,112.9195945,Mine,China,metallurgical coal,thermal coal,
ICMM09186,Moderate,Shanxin Village Surface Coal Mine,,24.221251,103.41029,Mine,China,thermal coal,,
ICMM09187,Moderate,Shanyang Coal Mine,,35.248411,110.059135,Mine,China,metallurgical coal,,
ICMM09188,Moderate,Shaozhai Coal Mine,,35.001558,107.828481,Mine,China,thermal coal,,
ICMM09189,High,Shengli West No.2 Coal Mine,Shengli West No.2 Coal Mine;Wulantuga Opencast,43.9520435,115.91082,Mine,China,thermal coal,,
ICMM09190,Moderate,Shicaocun Coal Mine,,37.943405,106.696881,Mine,China,thermal coal,,
ICMM09191,High,Shigetai Coal Mine,Shigetai Coal Mine;Ulan Mulun Coal Mine;Lijiata Coal Mine;Inner Mongolia Ordos Shigetai Coal Mine;Inner Mongolia Ejin Horo Banner Delong Coal Mine;Inner Mongolia Ejin Horo Banner Huanengjing Coal Mine;Shigetai;Huoluowan,39.42354238,110.1129951,Mine,China,thermal coal,,
ICMM09192,Moderate,Shitoumei No.1 Coal Mine,,44.271559,93.057426,Mine,China,thermal coal,,
ICMM09193,High,Shuangshan Coal Mine,Shuangshan Coal Mine;Mahuangliang Coal Mine;Haojialiang Coal Mine,38.44485267,109.951368,Mine,China,thermal coal,,
ICMM09194,High,East Well of Sihe Coal Mine,East Well of Sihe Coal Mine;West Well of Sihe Coal Mine;Sihe,35.59725733,112.5228387,Mine,China,thermal coal,,
ICMM09195,Moderate,Sijiazhuang Coal Mine,,37.585557,113.621388,Mine,China,thermal coal,,
ICMM09196,Moderate,Sitai Coal Mine,,40.094906,112.968816,Mine,China,thermal coal,,
ICMM09197,Moderate,Songxinzhuang Coal Mine,,37.491702,106.797794,Mine,China,thermal coal,,
ICMM09198,Moderate,Sunjiacha Coal Mine,,39.134249,110.347317,Mine,China,thermal coal,,
ICMM09199,High,Talahao Coal Mine,Talahao Coal Mine;Yangjiacun Coal Mine;Talahao,39.79574,110.154864,Mine,China,thermal coal,,
ICMM09200,Moderate,Talike District No. 2 Coal Mine,,41.979907,84.378789,Mine,China,coal,,
ICMM09201,Moderate,Tangjiahui Coal Mine,,39.947429,111.220258,Mine,China,thermal coal,,
ICMM09202,Moderate,Taran Gaole Coal Mine,,39.996232,109.205991,Mine,China,thermal coal,,
ICMM09203,Moderate,Tianshuibu No.2 Coal Mine,,37.089484,106.785417,Mine,China,thermal coal,,
ICMM09204,Moderate,Tiaohu No.3 Coal Mine,,44.333899,93.274989,Mine,China,thermal coal,,
ICMM09205,Moderate,Tingnan Coal Mine,,35.096062,107.943871,Mine,China,thermal coal,,
ICMM09206,High,Tongxin Coal Mine,Tongxin Coal Mine;Yongdingzhuang Coal Mine;Yongdingzhuang;Dadougou,40.01238525,113.0975885,Mine,China,metallurgical coal,thermal coal,
ICMM09207,Moderate,Wangfeng Coal Mine,,35.621389,110.473889,Mine,China,metallurgical coal,thermal coal,
ICMM09208,High,Wangjialing Coal Mine,Wangjialing Coal Mine;Wangjialing,35.705646,110.6912885,Mine,China,metallurgical coal,,
ICMM09209,Moderate,Wangjiata Coal Mine,,39.676306,110.001415,Mine,China,thermal coal,,
ICMM09210,High,Wangwa Coal Mine,Wangwa Coal Mine;Wangwa No.2 Coal Mine;Wangwa,36.16161167,106.6110763,Mine,China,thermal coal,,
ICMM09211,Moderate,Wanli No.1 Coal Mine,,39.899571,109.917382,Mine,China,thermal coal,,
ICMM09212,Moderate,Weizigou Coal Mine,Weizigou Coal Mine;Xinjiang Hutubi Donggou Coal Mine,43.962782,86.8103565,Mine,China,thermal coal,,
ICMM09213,Moderate,Wenjiazhuang Coal Mine,,37.955791,113.217014,Mine,China,thermal coal,,
ICMM09214,Moderate,West No. 1 Coal Mine,,44.654941,116.702955,Mine,China,thermal coal,,
ICMM09215,Moderate,West Well of Faer Second Coal Mine,West Well of Faer Second Coal Mine;Faer Coal Mine,26.3192905,104.7525975,Mine,China,metallurgical coal,thermal coal,
ICMM09216,Moderate,Wucaiwan No.1 Coal Mine,,44.777239,89.098488,Mine,China,thermal coal,,
ICMM09217,Moderate,Wucaiwan No.1 Surface Mine,,44.933507,89.184722,Mine,China,thermal coal,,
ICMM09218,Moderate,Wudong Coal Mine,,43.929294,87.745344,Mine,China,thermal coal,,
ICMM09219,Moderate,Wujiamao Coal Mine,Wujiamao Coal Mine;Gengyang Coal Mine,37.274006,111.0747715,Mine,China,metallurgical coal,thermal coal,
ICMM09220,Moderate,Wuju Coal Mine,,35.063029,107.050604,Mine,China,thermal coal,,
ICMM09221,Moderate,Wukuang Guishigou Coal Mine,Wukuang Guishigou Coal Mine;Shanxi Pingding Guanyu Coal Mine,37.7767605,113.602731,Mine,China,thermal coal,,
ICMM09222,Moderate,Xiadian Coal Mine,,34.25723,112.726356,Mine,China,thermal coal,,
ICMM09223,Moderate,Xiaobaodang No.1 Coal Mine,Xiaobaodang No.1 Coal Mine;Xiaobaodang No.2 Coal Mine,38.756195,109.893889,Mine,China,thermal coal,,
ICMM09224,Moderate,Xiaojiawa Coal Mine,,38.394821,111.143913,Mine,China,metallurgical coal,,
ICMM09225,Moderate,Xiaojihan Coal Mine,,38.4378,109.5059,Mine,China,thermal coal,,
ICMM09226,Moderate,Xiaozhuang Coal Mine,,35.08346,107.983823,Mine,China,thermal coal,,
ICMM09227,Moderate,Xieqiao Coal Mine,,32.774098,116.381556,Mine,China,metallurgical coal,thermal coal,
ICMM09228,Moderate,Xingliang No.2 Coal Mine,,43.129428,89.46842,Mine,China,thermal coal,,
ICMM09229,High,Xinglongzhuang Coal Mine,Xinglongzhuang Coal Mine;Xinglongzhuang,35.4912175,116.8539495,Mine,China,thermal coal,,
ICMM09230,Moderate,Xingong Coal Mine,Xingong Coal Mine;Shengli Coal Mine,37.6621325,110.937049,Mine,China,metallurgical coal,,
ICMM09231,Moderate,Xinhu Coal Mine,,33.503395,116.085981,Mine,China,metallurgical coal,,
ICMM09232,Moderate,Xinjiang Hongshan Coal Mine,,46.501086,86.043581,Mine,China,thermal coal,,
ICMM09233,High,Xinjulong Coal Mine,Xinjulong Coal Mine;Xin Julong,35.277984,115.885595,Mine,China,metallurgical coal,,
ICMM09234,Moderate,Xinwen IlI No.1 Coal Mine,,43.546231,80.961116,Mine,China,thermal coal,,
ICMM09235,Moderate,Xinzhuang Coal Mine,,35.265896,107.912029,Mine,China,thermal coal,,
ICMM09236,Moderate,Xiwan Surface Coal Mine,,38.6047,110.064,Mine,China,thermal coal,,
ICMM09237,Moderate,Xizhuo Coal Mine,,35.232867,110.197546,Mine,China,coal,,
ICMM09238,High,Xucun Coal Mine,Xucun Coal Mine;Zijin,36.7007905,111.6740485,Mine,China,coal,,
ICMM09239,Moderate,Yadian Coal Mine,,35.217077,107.969668,Mine,China,thermal coal,,
ICMM09240,Moderate,Yangchan Coal Mine,,36.790996,113.254929,Mine,China,thermal coal,,
ICMM09241,High,Yangchangwan Coal Mine,Yangchangwan Coal Mine;Lingxin Coal Mine;Lingxin,38.08318467,106.6428447,Mine,China,thermal coal,,
ICMM09242,High,Yangquan No. 1 Coal Mine,Yangquan No. 1 Coal Mine;Yangquan No. 1;Yonghong,37.913552,113.515245,Mine,China,thermal coal,,
ICMM09243,High,Yangquan No. 2 Coal Mine,Yangquan No. 2 Coal Mine;Yangquan No. 2;Yangquan No. 3;Xinjing,37.86969,113.5185163,Mine,China,thermal coal,,
ICMM09244,Moderate,Yeping Coal Mine,,35.209134,108.801033,Mine,China,thermal coal,,
ICMM09245,High,Yili No.4 Coal Mine,Yili No.4 Coal Mine;Yili,44.074228,81.141898,Mine,China,metallurgical coal,thermal coal,
ICMM09246,Moderate,Yingpanhao Coal Mine,,38.467484,108.945391,Mine,China,thermal coal,,
ICMM09247,Moderate,Yining North No. 2 Coal Mine,Yining North No. 2 Coal Mine;Piliqing Surface Coal Mine;Qinghua Surface Coal Mine,44.046282,81.46786967,Mine,China,thermal coal,,
ICMM09248,Moderate,Yitai Yili Coal Mine,,43.588212,81.510551,Mine,China,thermal coal,,
ICMM09249,Moderate,Youyi Coal Mine,Youyi Coal Mine;Shuozhou Zhuhezhui Coal Mine;Shanxi Shuozhou Shuiquan Coal Mine,39.652516,112.6237223,Mine,China,metallurgical coal,thermal coal,
ICMM09250,High,Yuanbaoshan Coal Mine,Yuanbaoshan Coal Mine;Yuanbaoshan Opencast,42.3364815,119.315343,Mine,China,thermal coal,,
ICMM09251,High,Yujialiang Coal Mine,Yujialiang Coal Mine;Yanghuopan Coal Mine;Yujialiang,39.04615467,110.524823,Mine,China,thermal coal,,
ICMM09252,Moderate,Yuka No. 2 Coal Mine,Yuka No. 2 Coal Mine;Yuka No. 1 Coal Mine,38.061047,94.796798,Mine,China,thermal coal,,
ICMM09253,Moderate,Yuwang No.1 Coal Mine,,25.102178,104.615702,Mine,China,thermal coal,,
ICMM09254,Moderate,Yuwu Coal Mine,,36.364173,112.858361,Mine,China,thermal coal,,
ICMM09255,High,Yuxi Coal Mine,Yuxi Coal Mine;Yuxi,35.7079315,112.6248345,Mine,China,thermal coal,,
ICMM09256,Moderate,Yuxin Coal Mine,,41.995516,84.59275,Mine,China,coal,,
ICMM09257,Moderate,Zaoquan Coal Mine,,37.926904,106.53365,Mine,China,thermal coal,,
ICMM09258,Moderate,Zhahazhuoer Surface Coal Mine,,45.378683,119.423037,Mine,China,thermal coal,,
ICMM09259,High,Zhangji Coal Mine,"Zhangji Coal Mine;Zhangji, Anhui",32.746164,116.5146015,Mine,China,metallurgical coal,thermal coal,
ICMM09260,Moderate,Zhanihe Surface Mine,,49.147909,120.227287,Mine,China,thermal coal,,
ICMM09261,Moderate,Zhaoshipan Coal Mine,,37.909105,109.094503,Mine,China,thermal coal,,
ICMM09262,Moderate,Zhaozhuang Coal Mine,,35.994902,112.887321,Mine,China,metallurgical coal,,
ICMM09263,Moderate,Zhengbang Coal Mine,Zhengbang Coal Mine;Jinda Coal Mine;Wangling Coal Mine;Yinyuan Xingqing Coal Mine;Shanxi Lingshi Huaqiang Coal Mine;Shanxi Lingshi Sunyi Coal Mine,36.947131,111.6202145,Mine,China,metallurgical coal,thermal coal,
ICMM09264,Moderate,Zhengming Coal Mine,Zhengming Coal Mine;Ruitai Zhengzhu Coal Mine,37.031504,113.3549615,Mine,China,metallurgical coal,,
ICMM09265,Moderate,Zhengzhuang Coal Mine,,35.745864,112.379739,Mine,China,thermal coal,,
ICMM09266,Moderate,Zhong Yu Coal Mine,,36.45315,112.238487,Mine,China,metallurgical coal,thermal coal,
ICMM09267,High,Zhuanlongwan Coal Mine,Zhuanlongwan Coal Mine;Zhuan Longwan,39.5706475,110.110156,Mine,China,thermal coal,,
ICMM09268,Moderate,Zhundong South Surface Mine,,44.818916,89.233076,Mine,China,thermal coal,,
ICMM09269,Moderate,Zhundong Surface Mine,,44.836767,89.148398,Mine,China,thermal coal,,
ICMM09270,High,Cerrejon,CerrejÃ³n Coal Mine;La Caypa,11.033429,-72.666128,Mine,Colombia,thermal coal,metallurgical coal,
ICMM09271,High,Pribbenow Coal Mine,Pribbenow Coal Mine;La Loma,9.5729285,-73.486207,Mine,Colombia,thermal coal,,
ICMM09272,High,Prodeco Coal Mine,Prodeco Coal Mine;Calenturitas Coal Mine,9.647043005,-73.478276,Mine,Colombia,metallurgical coal,thermal coal,
ICMM09273,High,Bilina Coal Mine,Bilina Coal Mine;Bilina,50.5706045,13.718338,Mine,Czechia,thermal coal,,
ICMM09274,High,ÄŒSA Coal Mine,ÄŒSA Coal Mine;CSA,50.540645,13.5241815,Mine,Czechia,thermal coal,,
ICMM09275,High,JiÅ™Ã­ Coal Mine,JiÅ™Ã­ Coal Mine;Druzba Coal Mine,50.2125,12.6987,Mine,Czechia,thermal coal,,
ICMM09276,High,Karvina Coal Mines,Karvina Coal Mines;ÄŒSA Coal Mine (Karvina);May 9 Mine;Darkov Mine;CSM Mine;Karvina Mine,49.82830594,18.5233803,Mine,Czechia,metallurgical coal,thermal coal,
ICMM09277,High,NÃ¡stup TuÅ¡imice Coal Mine,NÃ¡stup TuÅ¡imice Coal Mine;Nastup Tusimice,50.4066145,13.3868545,Mine,Czechia,thermal coal,,
ICMM09278,High,Vrsany Coal Mine,Vrsany Coal Mine;Vrsany,50.4906195,13.565701,Mine,Czechia,thermal coal,,
ICMM09279,Moderate,Garzweiler Coal Mine,,51.0839989,6.4529844,Mine,Germany,thermal coal,,
ICMM09280,Moderate,Hambach Coal Mine,,50.891826,6.5734464,Mine,Germany,thermal coal,,
ICMM09281,High,Inden Coal Mine,Inden Coal Mine;Inden,50.8727,6.346935,Mine,Germany,thermal coal,,
ICMM09282,Moderate,Nochten Coal Mine,,51.457109,14.574709,Mine,Germany,thermal coal,,
ICMM09283,High,Profen Coal Mine,Profen Coal Mine;Profen;Mibrag,51.13202,12.17378333,Mine,Germany,thermal coal,,
ICMM09284,Moderate,Reichwalde Coal Mine,,51.396367,14.678249,Mine,Germany,thermal coal,,
ICMM09285,High,Vereinigtes Schleenhain Coal Mine,Vereinigtes Schleenhain Coal Mine;Schleenhain,51.128945,12.38913,Mine,Germany,thermal coal,,
ICMM09286,High,Welzow SÃ¼d Coal Mine,Welzow SÃ¼d Coal Mine;Welzow Sud,51.594817,14.2655145,Mine,Germany,thermal coal,,
ICMM09287,Moderate,Megalopolis Lignite Center,,37.427554,22.097807,Mine,Greece,thermal coal,,
ICMM09288,High,West Macedonia Lignite Centre,West Macedonia Lignite Centre;Kardia Mine;Kardia Field,40.44046244,21.79054677,Mine,Greece,thermal coal,,
ICMM09289,High,Adasa Coal Mine,Adasa Coal Mine;Adasa Underground Coal Mine,21.347003,78.953545,Mine,India,thermal coal,,
ICMM09290,High,Adriyala Coal Mine,Adriyala Coal Mine;Godavarikhani 10 Incline Project;Adriyala;RG OC II Extension;Ramagundem OC II;GDK 10 A,18.6472174,79.57309519,Mine,India,thermal coal,,
ICMM09291,High,AKK Coal Mine,AKK Coal Mine;Kedla Coal Mine;Kathara Coal Mine;Bokaro Opencast Coal Mine;Jarangdih Coal Mine;Jarangdih,23.7804425,85.91465733,Mine,India,thermal coal,,
ICMM09292,Moderate,Amadand Coal Mine,Amadand Coal Mine;Bartarai Coal Mine,23.1474705,82.0635835,Mine,India,thermal coal,,
ICMM09293,High,Amalgamated Yekona I and II Coal Mines,Amalgamated Yekona I and II Coal Mines;Shivani Coal Mine,20.2315275,78.9115273,Mine,India,thermal coal,,
ICMM09294,Moderate,Amelia North Coal Mine,,24.1346,82.4264,Mine,India,thermal coal,,
ICMM09295,High,Amlai Coal Mine,Amlai Coal Mine;Dhanpuri Coal Mine;Dhanpuri Underground Mine;Amlai,23.1636055,81.5760545,Mine,India,thermal coal,,
ICMM09296,Moderate,Amrapali Coal Mine,Amrapali Coal Mine;Magadh Coal Mine,23.889479,85.00171,Mine,India,thermal coal,,
ICMM09297,High,Ashoka Coal Mine,Ashoka Coal Mine;Piparwar Coal Mines;Central Coalfield,23.723772,85.02937,Mine,India,thermal coal,,
ICMM09298,High,Baroud Coal Mine,Baroud Coal Mine;Baround Bottom Seam,22.2685865,83.345829,Mine,India,thermal coal,,
ICMM09299,Moderate,Basundhara (West) Coal Mine,Basundhara (West) Coal Mine;Garjanbahal Coal Mine;Kulda Coal Mine;Siarmal Coal Mine,22.0426995,83.73538125,Mine,India,thermal coal,,
ICMM09300,High,Belpahar Coal Mine,Belpahar Coal Mine;Lakhanpur Coal Mine;Belpahar Coal Mine,21.74836667,83.84116667,Mine,India,thermal coal,,
ICMM09301,Moderate,Bhatadi Coal Mine,,20.05738,79.267357,Mine,India,thermal coal,,
ICMM09302,Moderate,Bijari Coal Mine,,22.2471,83.382797,Mine,India,thermal coal,,
ICMM09303,Moderate,Bina Coal Mine,,24.1483,82.7476,Mine,India,thermal coal,,
ICMM09304,Moderate,Block II (BOCP) Coal Mine,Block II (BOCP) Coal Mine;Rajpura Coal Mine;Kapasara Coal Mine,23.75815251,86.77404324,Mine,India,metallurgical coal,thermal coal,
ICMM09305,Moderate,Block B Coal Mine,,24.17502419,82.56028175,Mine,India,thermal coal,,
ICMM09306,Moderate,Chhal Coal Mine,,22.100202,83.110483,Mine,India,thermal coal,,
ICMM09307,Moderate,Chitra East Coal Mine,,24.119,86.8636,Mine,India,thermal coal,,
ICMM09308,Moderate,Dabor Coal Mine,,23.789723,86.915206,Mine,India,thermal coal,,
ICMM09309,Moderate,Dipka Coal Mine,Dipka Coal Mine;Gevra Coal Mine,22.3406945,82.54497,Mine,India,thermal coal,,
ICMM09310,Moderate,Dudhichua Coal Mine,Dudhichua Coal Mine;Jayant Coal Mine,24.16152,82.663735,Mine,India,thermal coal,,
ICMM09311,Moderate,Dulanga Coal Mine,,21.951705,83.807564,Mine,India,thermal coal,,
ICMM09312,High,Durgapur Coal Mine,Durgapur Coal Mine;Padmapur Coal Mine;Western Coalfields,20.02074567,79.30891433,Mine,India,thermal coal,,
ICMM09313,High,Gare Palma IV 1 Coal Mine,Gare Palma IV 1 Coal Mine;Gare Palma IV 7 Coal Mine;Gare Palma IV 8 Coal Mine;Gare Palma IV 5 OC Coal Mine;Gare Palma IV 4 Coal Mine;Gare Palma III Coal Mine;Gare Palma IV 2 and 3 OC Mine;Gare Palma IV 5 UG Coal Mine;Gare Palma IV 6 Coal Mine;Milupara Mine;Gare Palma IV/4,22.1349118,83.53076423,Mine,India,thermal coal,,
ICMM09314,Moderate,Gokul Coal Mine,,20.6697222,79.29638889,Mine,India,thermal coal,,
ICMM09315,Moderate,Gondegaon Ghatrohana Coal Mine,,21.26629731,79.19242476,Mine,India,thermal coal,,
ICMM09316,High,Gondulpara Coal Mine,Gondulpara Coal Mine;Gondulpara,23.8401665,85.306967,Mine,India,thermal coal,,
ICMM09317,Moderate,Gouthamkhani Coal Mine,,17.2615,80.3738,Mine,India,thermal coal,,
ICMM09318,High,Hingula II Coal Mine,Hingula II Coal Mine;Mahanadi Coalfields,20.9662105,85.02319,Mine,India,thermal coal,,
ICMM09319,Moderate,Indaram Coal Mine Project,,18.775,79.46666667,Mine,India,thermal coal,,
ICMM09320,Moderate,Itapara Coal Mine,,23.7879,86.9786,Mine,India,thermal coal,,
ICMM09321,High,Jamkhani Coal Mine,Jamkhani Coal Mine;Jamkhani;Bijahan,22.10240967,83.599016,Mine,India,metallurgical coal,,
ICMM09322,Moderate,Jampali Coal Mine,,22.2713889,83.2811,Mine,India,thermal coal,,
ICMM09323,High,Jawaharkhani 5 Coal Mine,Jawaharkhani 5 Coal Mine;Yellandu OC,17.57696,80.325465,Mine,India,thermal coal,,
ICMM09324,Moderate,Jhanjra Coal Mine,,23.665321,87.313146,Mine,India,thermal coal,,
ICMM09325,Moderate,Jhingurda Coal Mine,,24.212132,82.698427,Mine,India,thermal coal,,
ICMM09326,High,JVR II Coal Mine,JVR II Coal Mine;Kistaram Coal Mine;JVR I and II Coal Mine;JVR I Coal Mine;Sathupalli OC,17.20587485,80.800426,Mine,India,thermal coal,,
ICMM09327,High,Kalyaneswari Coal Mine,Kalyaneswari Coal Mine;Ramnagar Coal Mine;Damagoria Coal Mine;Ramnagar,23.76218475,86.83998375,Mine,India,metallurgical coal,thermal coal,
ICMM09328,High,Kalyani Khani Coal Mine,Kalyani Khani Coal Mine;KK 1 Inc Coal Mine;KK 5 Incline;RK 1 A,18.995205,79.47742,Mine,India,thermal coal,,
ICMM09329,Moderate,Gopalji Kaniha Coal Mine,,21.095844,85.079292,Mine,India,thermal coal,,
